"CRIM","ZN","INDUS","CHAS","NOX","RM","AGE","DIS","RAD","TAX","PTRATIO","B","LSTAT","MEDV"
0.000110379033673667,0,0.281524926686217,0,0.314814814814815,0.431500287411382,1,0.269675999599887,0.130434782608696,0.229007633587786,0.893617021276596,0.994049119975793,0.500827814569536,0.211111111111111
8.36111823636739e-05,0,0.281524926686217,0,0.314814814814815,0.452768729641694,0.93923789907312,0.297356527748729,0.130434782608696,0.229007633587786,0.893617021276596,0.993519592516012,0.402041942604856,0.235555555555556
9.37577231381887e-05,0,0.281524926686217,0,0.314814814814815,0.390496263652041,0.852729145211123,0.302357937236858,0.130434782608696,0.229007633587786,0.893617021276596,0.764284633617429,0.407836644591612,0.197777777777778
7.48054505328894e-05,0,0.281524926686217,0,0.314814814814815,0.431500287411382,0.90010298661174,0.32303649210232,0.130434782608696,0.229007633587786,0.893617021276596,0.949518382167532,0.360927152317881,0.257777777777778
0.000106708386556967,0,0.281524926686217,0,0.314814814814815,0.476336462923932,0.884654994850669,0.302248815575298,0.130434782608696,0.229007633587786,0.893617021276596,0.771748449241011,0.429083885209713,0.217777777777778
8.61657999069251e-05,0,0.281524926686217,0,0.314814814814815,0.562176662195823,0.942327497425335,0.302367030708654,0.130434782608696,0.229007633587786,0.893617021276596,0.977406828382672,0.30546357615894,0.297777777777778
0.0112657936841331,0,0.281524926686217,0,0.314814814814815,0.596474420387047,0.869207003089598,0.282752412043394,0.130434782608696,0.229007633587786,0.893617021276596,0.957965605930708,0.282836644591611,0.355555555555556
0.0127084276826008,0,0.281524926686217,0,0.314814814814815,0.412339528645334,0.93923789907312,0.282206803735598,0.130434782608696,0.229007633587786,0.893617021276596,0.907383125724948,0.575883002207506,0.171111111111111
0.0152249451225893,0,0.281524926686217,0,0.314814814814815,0.481126652615444,1,0.276932590093572,0.130434782608696,0.229007633587786,0.893617021276596,0.949140148267689,0.312086092715232,0.211111111111111
0.0155988656050529,0,0.281524926686217,0,0.314814814814815,0.457750526920866,0.814624098867147,0.260109667269867,0.130434782608696,0.229007633587786,0.893617021276596,0.585707801704574,0.716887417218543,0.182222222222222
0.0129434345142303,0,0.281524926686217,0,0.314814814814815,0.410040237593409,0.948506694129763,0.241668106466368,0.130434782608696,0.229007633587786,0.893617021276596,0.903852942659741,0.458609271523179,0.18
0.0181257228960743,0,0.281524926686217,0,0.314814814814815,0.485725234719295,0.968074150360453,0.2391764951941,0.130434782608696,0.229007633587786,0.893617021276596,0.625321498814867,0.513520971302428,0.188888888888889
6.50174328539739e-06,0,0.201612903225806,0,0.234567901234568,0.454493197930638,0.672502574665294,0.202848075366694,0.173913043478261,0.175572519083969,0.702127659574468,1,0.219370860927152,0.308888888888889
1.0240948110033e-05,0,0.201612903225806,0,0.234567901234568,0.436865299865875,0.602471678681771,0.204448526402895,0.173913043478261,0.175572519083969,0.702127659574468,0.95123304251349,0.267108167770419,0.333333333333333
8.29660655709655e-06,0,0.201612903225806,0,0.234567901234568,0.438589768154819,0.397528321318229,0.255035510007366,0.173913043478261,0.175572519083969,0.702127659574468,1,0.194260485651214,0.355555555555556
1.89635115738134e-05,0,0.201612903225806,0,0.234567901234568,0.460816248323434,0.281153450051493,0.247133283016123,0.173913043478261,0.175572519083969,0.702127659574468,0.99125018911695,0.231788079470199,0.437777777777778
2.39502419035123e-06,0.75,0.0912756598240469,0,0.088477366255144,0.58133742096187,0.194644696189495,0.38842764779165,0.0869565217391304,0.124045801526718,0.606382978723404,0.99679761964799,0.0714679911699779,0.573333333333333
3.06486671379061e-06,0.75,0.0912756598240469,0,0.088477366255144,0.663537076068212,0.132852729145211,0.38842764779165,0.0869565217391304,0.124045801526718,0.606382978723404,0.996772404054667,0.00689845474613687,0.664444444444444
1.36126386642581e-05,0,0.236436950146628,0,0.12962962962963,0.614868748802453,0,0.417508570597168,0.0869565217391304,0.0877862595419847,0.563829787234042,0.971027283271976,0.0858167770419426,0.48
1.51928376373383e-05,0,0.236436950146628,0,0.12962962962963,0.499712588618509,0.0381050463439753,0.417508570597168,0.0869565217391304,0.0877862595419847,0.563829787234042,0.965883302234102,0.112582781456954,0.451111111111111
1.72001174139536e-05,0,0.236436950146628,0,0.12962962962963,0.507760107300249,0.0370751802265705,0.417508570597168,0.0869565217391304,0.0877862595419847,0.563829787234042,0.99384739522921,0.157560706401766,0.437777777777778
1.30787876598391e-05,0,0.236436950146628,0,0.12962962962963,0.480551829852462,0.382080329557158,0.417508570597168,0.0869565217391304,0.0877862595419847,0.563829787234042,0.981063089414494,0.215783664459161,0.36
1.85555370167521e-05,0,0.236436950146628,0,0.12962962962963,0.40639969342786,0.318228630278064,0.361083578099283,0.0869565217391304,0.0877862595419847,0.563829787234042,1,0.233995584988962,0.317777777777778
2.04594182830379e-05,0,0.236436950146628,0,0.12962962962963,0.426326882544549,0.31307929969104,0.361083578099283,0.0869565217391304,0.0877862595419847,0.563829787234042,1,0.342715231788079,0.333333333333333
2.50572803021495e-05,0,0.236436950146628,0,0.12962962962963,0.473079133933704,0.850669412976313,0.41464412698124,0.0869565217391304,0.0877862595419847,0.563829787234042,0.989510313177669,0.471026490066225,0.257777777777778
2.78220665566141e-05,0,0.236436950146628,0,0.12962962962963,0.352174746119946,0.951596292481977,0.431066937045895,0.0869565217391304,0.0877862595419847,0.563829787234042,1,0.80242825607064,0.208888888888889
2.39895782933116e-05,0,0.236436950146628,0,0.12962962962963,0.391071086415022,0.6086508753862,0.450863425147087,0.0869565217391304,0.0877862595419847,0.563829787234042,1,0.399282560706402,0.32
9.26203395245634e-06,0.21,0.189882697947214,0,0.111111111111111,0.460241425560452,0.440782698249228,0.516972965108349,0.130434782608696,0.106870229007634,0.446808510638298,0.99662111049473,0.323399558498896,0.326666666666667
4.16403783446799e-06,0.21,0.189882697947214,0,0.111111111111111,0.489365778884844,0.618949536560247,0.516972965108349,0.130434782608696,0.106870229007634,0.446808510638298,0.992611831156387,0.212472406181015,0.344444444444444
5.31378431345875e-06,0.21,0.189882697947214,0,0.111111111111111,0.565242383598391,0.187435633367662,0.516972965108349,0.130434782608696,0.106870229007634,0.446808510638298,1,0.0979580573951435,0.444444444444444
4.88782740677498e-06,0.21,0.189882697947214,0,0.111111111111111,0.466947691128569,0.190525231719876,0.516972965108349,0.130434782608696,0.106870229007634,0.446808510638298,1,0.184878587196468,0.408888888888889
8.1819690782529e-07,0.75,0.129765395894428,0,0.0514403292181069,0.445870856485917,0.460350154479918,0.562894997681165,0.0869565217391304,0.538167938931298,0.904255319148936,1,0.360651214128035,0.308888888888889
7.6312596210628e-07,0.9,0.0278592375366569,0,0.0370370370370371,0.706648783291818,0.1956745623069,0.688103010848512,0.173913043478261,0.0744274809160305,0.563829787234042,0.997554087447678,0.0849889624724062,0.675555555555556
1.5993052195541e-06,0.85,0.0102639296187683,0,0.0514403292181069,0.54071661237785,0.337796086508754,0.732751957369804,0.0434782608695652,0.240458015267176,0.5,1,0.111479028697572,0.437777777777778
8.99117481126692e-07,1,0.031524926686217,0,0.0534979423868312,0.623682697834834,0.387229660144181,0.654293482708763,0.173913043478261,0.131679389312977,0.265957446808511,0.989913762670836,0.0612582781456954,0.591111111111111
1.66482840599121e-05,0.25,0.171187683284457,0,0.139917695473251,0.495114006514658,0.270854788877446,0.607916776546118,0.304347826086957,0.185114503816794,0.75531914893617,0.984315900953149,0.141556291390728,0.406666666666667
1.08973038712555e-05,0.25,0.171187683284457,0,0.139917695473251,0.453343552404675,0.456230690010299,0.527639607525757,0.304347826086957,0.185114503816794,0.75531914893617,1,0.20667770419426,0.324444444444444
1.60717249751396e-05,0.25,0.171187683284457,0,0.139917695473251,0.417704541099828,0.651905252317199,0.554319853776974,0.304347826086957,0.185114503816794,0.75531914893617,0.995486408795199,0.315121412803532,0.304444444444444
1.8588130025443e-05,0.25,0.171187683284457,0,0.139917695473251,0.460816248323434,0.932028836251287,0.517318517036619,0.304347826086957,0.185114503816794,0.75531914893617,0.952544253366282,0.350717439293598,0.244444444444444
1.168290777039e-05,0.25,0.171187683284457,0,0.139917695473251,0.554703966277065,0.668383110195675,0.55432894724877,0.304347826086957,0.185114503816794,0.75531914893617,1,0.137969094922737,0.382222222222222
1.35069923602257e-05,0.25,0.171187683284457,0,0.139917695473251,0.613335888101169,0.417095777548919,0.623021033200266,0.304347826086957,0.185114503816794,0.75531914893617,0.996671541681376,0.214403973509934,0.444444444444444
1.48241994700763e-06,0.175,0.0337243401759531,0,0.0639917695473251,0.67886568308105,0.582904222451081,0.735961952914003,0.0869565217391304,0.0553435114503817,0.638297872340426,0.990771092843815,0.17439293598234,0.622222222222222
3.31774350535749e-06,0.8,0.106671554252199,0,0.0267489711934157,0.522897106725426,0.153450051493306,0.498495030417663,0.130434782608696,0.286259541984733,0.372340425531915,1,0.0811258278145695,0.411111111111111
4.21124150222715e-06,0.8,0.106671554252199,0,0.0267489711934157,0.426518490132209,0.290422245108136,0.498495030417663,0.130434782608696,0.286259541984733,0.372340425531915,1,0.234823399558499,0.32
5.79593606271294e-06,0.125,0.205645161290323,0,0.0493827160493826,0.443954780609312,0.190525231719876,0.488173939928525,0.130434782608696,0.301526717557252,0.670212765957447,0.998260124060719,0.175772626931567,0.377777777777778
1.45229951138989e-05,0.125,0.205645161290323,0,0.0493827160493826,0.389538225713738,0.349124613800206,0.488173939928525,0.130434782608696,0.301526717557252,0.670212765957447,1,0.313465783664459,0.275555555555555
1.36935592375595e-05,0.125,0.205645161290323,0,0.0493827160493826,0.445296033722935,0.309989701338826,0.488173939928525,0.130434782608696,0.301526717557252,0.670212765957447,1,0.194812362030905,0.353333333333333
9.20921080044015e-06,0,0.379398826979472,0,0.0576131687242798,0.547231270358306,0.0381050463439753,0.378079276887123,0.130434782608696,0.225190839694656,0.702127659574468,0.966791063593726,0.137693156732892,0.426666666666667
1.71326836028691e-05,0,0.379398826979472,0,0.0576131687242798,0.459858210385131,0.150360453141092,0.378079276887123,0.130434782608696,0.225190839694656,0.702127659574468,0.94966967572747,0.224889624724062,0.371111111111111
9.58908793621617e-06,0,0.379398826979472,0,0.0576131687242798,0.47978539950182,0.0504634397528321,0.378079276887123,0.130434782608696,0.225190839694656,0.702127659574468,0.984895859599576,0.104580573951435,0.395555555555556
2.1249517769578e-05,0,0.379398826979472,0,0.0576131687242798,0.514274765280705,0.0339855818743563,0.378079276887123,0.130434782608696,0.225190839694656,0.702127659574468,0.950249634373897,0.160320088300221,0.408888888888889
8.16398672863037e-06,0,0.453445747800586,0,0.106995884773663,0.519639777735198,0.0319258496395469,0.283889096017969,0.173913043478261,0.402671755725191,0.648936170212766,0.995007312522064,0.139348785871965,0.424444444444444
9.98020404050628e-06,0,0.453445747800586,0,0.106995884773663,0.522130676374784,0.433573635427394,0.306722803699224,0.173913043478261,0.402671755725191,0.648936170212766,0.965530283927581,0.198951434878587,0.364444444444444
1.0700621922259e-05,0,0.453445747800586,0,0.106995884773663,0.520789423261161,0.737384140061792,0.26576580672735,0.173913043478261,0.402671755725191,0.648936170212766,0.941398961117555,0.282560706401766,0.333333333333333
9.07546707512255e-06,0,0.453445747800586,0,0.106995884773663,0.494155968576356,0.441812564366632,0.269248606425447,0.173913043478261,0.402671755725191,0.648936170212766,0.974935700237027,0.235651214128035,0.351111111111111
5.63521881296154e-06,0,0.453445747800586,0,0.106995884773663,0.511783866641119,0.523171987641607,0.353235911938819,0.173913043478261,0.402671755725191,0.648936170212766,0.973523627010944,0.292770419426049,0.36
8.71582008267187e-06,0,0.453445747800586,0,0.106995884773663,0.44318835025867,0.347064881565397,0.306722803699224,0.173913043478261,0.402671755725191,0.648936170212766,0.997881890160876,0.203366445916115,0.34
3.91228493975252e-06,0.25,0.161290322580645,0,0.0843621399176954,0.606629622533052,0.31513903192585,0.388391273904464,0.130434782608696,0.179389312977099,0.680851063829787,1,0.098233995584989,0.511111111111111
4.30452494089404e-06,0.25,0.161290322580645,0,0.0843621399176954,0.585936003065721,0.695159629248198,0.388391273904464,0.130434782608696,0.179389312977099,0.680851063829787,0.99679761964799,0.151490066225166,0.42
3.40203576921312e-06,0.25,0.161290322580645,0,0.0843621399176954,0.525196397777352,0.301750772399588,0.388391273904464,0.130434782608696,0.179389312977099,0.680851063829787,1,0.137693156732892,0.44
3.28065490926102e-06,0.25,0.161290322580645,0,0.0843621399176954,0.499329373443188,0.451081359423275,0.388391273904464,0.130434782608696,0.179389312977099,0.680851063829787,0.984215038579858,0.159492273730684,0.397777777777778
4.97549136118483e-06,0,0.147727272727273,0,0.131687242798354,0.541866257903813,0.464469618949537,0.331893533632205,0.0869565217391304,0.114503816793893,0.627659574468085,1,0.217715231788079,0.42
5.73524563273689e-06,0,0.147727272727273,0,0.131687242798354,0.588043686529987,0.54788877445932,0.300821140503233,0.0869565217391304,0.114503816793893,0.627659574468085,0.988400827071461,0.132450331125828,0.48
5.12047405501651e-06,0,0.147727272727273,0,0.131687242798354,0.470205020118797,0.434603501544799,0.29986632596459,0.0869565217391304,0.114503816793893,0.627659574468085,0.997705381007615,0.307119205298013,0.388888888888889
7.32668357433113e-06,0,0.147727272727273,0,0.131687242798354,0.490515424410807,0.555097837281153,0.238067091634915,0.0869565217391304,0.114503816793893,0.627659574468085,0.995587271168491,0.185154525386313,0.382222222222222
5.65095336888126e-06,0,0.108137829912023,0,0.213991769547325,0.660279747077984,0.858908341915551,0.208431467049805,0.0434782608695652,0.158396946564885,0.553191489361702,1,0.104028697571744,0.413333333333333
5.24859829607707e-06,0,0.108137829912023,0,0.213991769547325,0.674075493389538,0.619979402677652,0.20777673708045,0.0434782608695652,0.158396946564885,0.553191489361702,0.997881890160876,0.109547461368653,0.526666666666667
4.5540300419067e-06,0,0.108137829912023,0,0.213991769547325,0.547231270358306,0.650875386199794,0.178477570951814,0.0434782608695652,0.158396946564885,0.553191489361702,0.988098239951586,0.195364238410596,0.391111111111111
3.70885960964761e-06,0,0.108137829912023,0,0.213991769547325,0.54493197930638,0.731204943357364,0.178459384008221,0.0434782608695652,0.158396946564885,0.553191489361702,0.991552776236825,0.178532008830022,0.377777777777778
4.01343565637927e-06,0.28,0.534457478005865,0,0.162551440329218,0.552021460049818,0.522142121524202,0.230637725177095,0.130434782608696,0.158396946564885,0.595744680851064,0.99523425286197,0.17742825607064,0.397777777777778
2.52090063770896e-06,0.28,0.534457478005865,0,0.162551440329218,0.507760107300249,0.267765190525232,0.230637725177095,0.130434782608696,0.158396946564885,0.595744680851064,0.998562711180594,0.123620309050773,0.444444444444444
4.11571026985743e-06,0.28,0.534457478005865,0,0.162551440329218,0.515041195631347,0.766220391349125,0.226009148032627,0.130434782608696,0.158396946564885,0.595744680851064,1,0.24448123620309,0.346666666666667
1.30057343644976e-05,0,0.0890762463343109,0,0.123456790123457,0.587085648591684,0.565396498455201,0.215115168820304,0.0434782608695652,0.169847328244275,0.574468085106383,0.901860910787231,0.135761589403974,0.52
1.22190065685117e-05,0,0.0890762463343109,0,0.123456790123457,0.498562943092547,0.68692070030896,0.215115168820304,0.0434782608695652,0.169847328244275,0.574468085106383,0.987215694185284,0.265176600441501,0.364444444444444
1.28697428454772e-05,0,0.0890762463343109,0,0.123456790123457,0.863767005173405,0.752832131822863,0.215115168820304,0.0434782608695652,0.169847328244275,0.574468085106383,1,0.0684326710816777,0.748888888888889
8.4910407123902e-06,0,0.0890762463343109,0,0.123456790123457,0.816056715845948,0.350154479917611,0.215115168820304,0.0434782608695652,0.169847328244275,0.574468085106383,0.991502345050179,0.0507726269315673,0.862222222222222
6.9996295905713e-06,0,0.0890762463343109,0,0.123456790123457,0.738647250431117,0.613800205973223,0.215115168820304,0.0434782608695652,0.169847328244275,0.574468085106383,1,0.123068432671082,0.626666666666667
1.59975477829467e-05,0,0.29692082111437,0,0.277777777777778,0.606629622533052,0.792996910401648,0.149878602151515,0.173913043478261,0.375954198473282,0.882978723404255,0.994603863028897,0.21219646799117,0.5
1.21380859952103e-05,0,0.29692082111437,0,0.277777777777778,0.616976432266718,0.70442842430484,0.156998790568251,0.173913043478261,0.375954198473282,0.882978723404255,0.996671541681376,0.163907284768212,0.477777777777778
2.49999615627277e-05,0,0.29692082111437,0,0.277777777777778,0.54493197930638,0.849639546858908,0.144140621447863,0.173913043478261,0.375954198473282,0.882978723404255,0.177719501739876,0.245584988962472,0.302222222222222
2.30724784625623e-05,0,0.29692082111437,0,0.277777777777778,0.493581145813374,0.870236869207003,0.144140621447863,0.173913043478261,0.375954198473282,0.882978723404255,0.993872610822533,0.323123620309051,0.317777777777778
1.49792972355707e-05,0,0.29692082111437,0,0.277777777777778,0.499329373443188,0.897013388259526,0.117433094781257,0.173913043478261,0.375954198473282,0.882978723404255,0.989384235211055,0.292494481236203,0.335555555555556
1.41948172332877e-05,0,0.29692082111437,0,0.277777777777778,0.438781375742479,0.966014418125644,0.0888704998681447,0.173913043478261,0.375954198473282,0.882978723404255,0.99281355590297,0.406732891832229,0.322222222222222
1.85308112860211e-05,0,0.29692082111437,0,0.277777777777778,0.435907261927572,0.916580844490216,0.0983368040084024,0.173913043478261,0.375954198473282,0.882978723404255,0.996898482021282,0.467163355408388,0.322222222222222
1.40318521898334e-05,0,0.29692082111437,0,0.277777777777778,0.49166506993677,0.847579814624099,0.0902799879966172,0.173913043478261,0.375954198473282,0.882978723404255,0.976776438549599,0.341059602649007,0.342222222222222
1.36778246816398e-05,0,0.29692082111437,0,0.277777777777778,0.558152902854953,0.970133882595263,0.118515217925052,0.173913043478261,0.375954198473282,0.882978723404255,0.995814211508397,0.29083885209713,0.328888888888889
2.89189898835886e-05,0,0.29692082111437,0,0.277777777777778,0.511209043878138,0.909371781668383,0.128718093280834,0.173913043478261,0.375954198473282,0.882978723404255,0.98570275858591,0.381346578366446,0.32
1.14199159071604e-05,0,0.29692082111437,0,0.277777777777778,0.504694385897682,0.53038105046344,0.149878602151515,0.173913043478261,0.375954198473282,0.882978723404255,0.991401482676887,0.31098233995585,0.371111111111111
1.06230730395119e-05,0,0.350073313782991,0,0.333333333333333,0.604330331481127,0.810504634397528,0.140757849939528,0.217391304347826,0.467557251908397,0.553191489361702,0.996696757274699,0.232615894039735,0.395555555555556
1.31462214709236e-05,0,0.350073313782991,0,0.333333333333333,0.450661046177429,0.926879505664264,0.111285907846757,0.217391304347826,0.467557251908397,0.553191489361702,0.995082959302032,0.399558498896247,0.306666666666667
2.42536940533925e-05,0,0.350073313782991,0,0.333333333333333,0.484958804368653,0.952626158599382,0.128981803962935,0.217391304347826,0.467557251908397,0.553191489361702,1,0.423841059602649,0.304444444444444
1.52838732823024e-05,0,0.350073313782991,0,0.333333333333333,0.515999233569649,0.837281153450051,0.102474333675854,0.217391304347826,0.467557251908397,0.553191489361702,0.979424075848505,0.240618101545254,0.3
1.85465458419408e-05,0,0.350073313782991,0,0.333333333333333,0.453535159992336,0.878475798146241,0.121261446407624,0.217391304347826,0.467557251908397,0.553191489361702,0.868904130314186,0.387141280353201,0.295555555555556
1.40779319607412e-05,0,0.350073313782991,0,0.333333333333333,0.501053841732133,0.716786817713697,0.145541016104539,0.217391304347826,0.467557251908397,0.553191489361702,0.990922386403752,0.284492273730684,0.36
1.62582918524734e-05,0,0.350073313782991,0,0.333333333333333,0.47135466564476,0.820803295571576,0.14711418672535,0.217391304347826,0.467557251908397,0.553191489361702,0.993973473195824,0.236479028697572,0.315555555555556
1.39655422756003e-05,0,0.350073313782991,0,0.333333333333333,0.442805135083349,0.722966014418126,0.122570906346334,0.217391304347826,0.467557251908397,0.553191489361702,0.853068737707398,0.376379690949227,0.342222222222222
1.55592280108974e-05,0,0.350073313782991,0,0.333333333333333,0.415788465223223,0.641606591143151,0.148187216397348,0.217391304347826,0.467557251908397,0.553191489361702,0.986383579605628,0.327814569536424,0.317777777777778
7.04346156777622e-06,0,0.923387096774194,0,0.403292181069959,0.442421919908028,0.687950566426365,0.102583455337413,0.0434782608695652,0.00190839694656489,0.691489361702128,0.980457915174744,0.34878587196468,0.377777777777778
7.34241813025085e-06,0,0.923387096774194,0,0.403292181069959,0.468097336654532,0.836251287332647,0.0971000918440652,0.0434782608695652,0.00190839694656489,0.691489361702128,0.951510414040042,0.346026490066225,0.34
9.7408140111563e-06,0,0.923387096774194,0,0.403292181069959,0.459858210385131,0.926879505664264,0.0870518055088252,0.0434782608695652,0.00190839694656489,0.691489361702128,0.952569468959605,0.447019867549669,0.344444444444444
1.61908580413889e-05,0,0.923387096774194,0,0.403292181069959,0.439739413680782,0.969104016477858,0.0740936081986742,0.0434782608695652,0.00190839694656489,0.691489361702128,0.93295173735438,0.653421633554084,0.273333333333333
1.03589572794309e-05,0,0.923387096774194,0,0.403292181069959,0.444146388196973,0.956745623069001,0.0797224672407679,0.0434782608695652,0.00190839694656489,0.691489361702128,0.95582228049826,0.437362030905077,0.306666666666667
1.82858017724141e-05,0,0.923387096774194,0,0.403292181069959,0.464648400076643,0.88053553038105,0.0785039420200238,0.0434782608695652,0.00190839694656489,0.691489361702128,0.970043875132382,0.360927152317881,0.364444444444444
4.2823841729213e-05,0,0.923387096774194,0,0.403292181069959,0.393178769879287,0.954685890834192,0.0570706289954442,0.0434782608695652,0.00190839694656489,0.691489361702128,0.905164153512532,0.704470198675497,0.237777777777778
2.84154840941577e-05,0,0.785557184750733,0,0.491769547325103,0.408507376892125,0.958805355303811,0.0598986987241859,0.130434782608696,0.477099236641221,0.914893617021276,0.987921730798326,0.426600441501104,0.248888888888889
3.58646724252923e-05,0,0.785557184750733,0,0.491769547325103,0.549913776585553,0.987641606591143,0.0620993188989624,0.130434782608696,0.477099236641221,0.914893617021276,1,0.376931567328918,0.288888888888889
9.83331072202721e-05,0,0.785557184750733,0,0.491769547325103,0.397777351983139,0.945417095777549,0.0773217906864662,0.130434782608696,0.477099236641221,0.914893617021276,1,0.458333333333333,0.206666666666667
3.75089335189028e-05,0,0.785557184750733,0,0.491769547325103,0.555087181452386,0.988671472708548,0.0899253425965499,0.130434782608696,0.477099236641221,0.914893617021276,0.995309899641939,0.299944812362031,0.315555555555556
0.0134067047963809,0,0.785557184750733,0,0.491769547325103,0.529794979881203,0.976313079299691,0.103792887086361,0.130434782608696,0.477099236641221,0.914893617021276,1,0.290562913907285,0.324444444444444
6.56052309072605e-05,0,0.785557184750733,0,0.491769547325103,0.538608928913585,0.978372811534501,0.108921605179642,0.130434782608696,0.477099236641221,0.914893617021276,0.971909829038277,0.259105960264901,0.4
3.63580631430606e-05,0,0.785557184750733,0,0.491769547325103,0.433224755700326,0.952626158599382,0.121879802489793,0.130434782608696,0.477099236641221,0.914893617021276,0.97929799788189,0.366997792494481,0.297777777777778
0.00010900113613384,0,0.785557184750733,0,0.491769547325103,0.420770262502395,0.983522142121524,0.110612990933809,0.130434782608696,0.477099236641221,0.914893617021276,0.661758031166473,0.429911699779249,0.235555555555556
6.19784157677657e-05,0,0.785557184750733,0,0.491769547325103,0.531519448170148,0.981462409886715,0.0892160517964154,0.130434782608696,0.477099236641221,0.914893617021276,0.994376922688991,0.420253863134658,0.291111111111111
