"lread","lwrite","scall","sread","swrite","fork","exec","rchar","wchar","pgout","ppgout","pgfree","pgscan","atch","pgin","ppgin","pflt","vflt","runqsz","freemem","freeswap","usr"
0.0932249322493225,0.196521739130435,0.106427648578811,0.0310617469879518,0.0233070288126262,0.0298210735586481,0.0569173942243116,0.103451947477231,0.0567466148184154,0,0,0,0,0.00378107571604121,0.0353399433427762,0.0184204230887529,0.0692153811958213,0.11129835873388,0.263288447909284,0.00309054460407618,2.67476824247666e-06,0
0.0444444444444444,0.0765217391304348,0.18031330749354,0.0282379518072289,0.0579922921636998,0.0298210735586481,0.010073875083949,0.0386427804942346,0.0410360391639469,0,0,0,0,0,0.056657223796034,0.0430607292983835,0.127583907535008,0.0625732708089097,0.00077958894401134,0.0360841964584029,0.588479327384946,0.94949494949495
0.0200542005420054,0.0852173913043478,0.368055555555556,0.125564759036145,0.082583960359699,0.129224652087475,0.0134318334452653,0.10366767192942,0.121442677591834,0.00245579567779961,0.0217155266015201,0.0126195028680688,0.0074373484236055,0.000945268929010303,0.0240793201133144,0.011619561874167,0.14536563680818,0.155773739742087,0.000141743444365698,0.0193785499498831,0.478708621892532,0.818181818181818
0.00704607046070461,0.0208695652173913,0.222060723514212,0.0852786144578313,0.038172141677372,0.0298210735586481,0.0335795836131632,0.258024652752901,0.32440302756753,0.00736738703339882,0.00325732899022801,0.0011472275334608,0,0.00472634464505152,0.0354107648725212,0.0184545982707358,0.0317848410757946,0.0653575615474795,0.00077958894401134,0.0137821583695289,0.465317394686573,0.919191919191919
0.0130081300813008,0.0556521739130435,0.0250322997416021,0.00658885542168675,0.00367039823820885,0.099403578528827,0.0335795836131632,0.0361847092133341,0.0185659329213249,0,0,0,0,0,0.0155807365439094,0.011619561874167,0.201378084018671,0.117379835873388,7.0871722182849e-05,0.307216839291681,0.81103743115258,0.838383838383838
0.0363143631436314,0.156521739130435,0.140584625322997,0.0235316265060241,0.00991007524316388,0.0596421471172962,0.0369375419744795,0.0158480286545404,0.0122552600513853,0,0,0,0,0,0.0226628895184136,0.0177710946310789,0.0873527450544565,0.0854337631887456,0.000106307583274274,0.053374540594721,0.454826062050165,0.909090909090909
0.00813008130081301,0.00869565217391304,0.136143410852713,0.063441265060241,0.0370710222059093,0.0497017892644135,0.0167897918065816,0.0360077755800712,0.0512225539893063,0.0515717092337918,0.131378935939197,0.14302103250478,0.117380759902991,0.00756215143208243,0.0793201133144476,0.0628823348484331,0.0773505223382974,0.0876318874560375,0.000354358610914245,0.00476110925492817,0.680813218704654,0.888888888888889
0.0021680216802168,0,0.150193798449612,0.0382153614457831,0.0354193429987154,0.119284294234592,0.0134318334452653,0.0519325942230971,0.0263559475036456,0,0,0,0,0.000945268929010303,0.0056657223796034,0.00478452547759817,0.138975327850633,0.131271981242673,0.000106307583274274,0.089458737053124,0.469489141555422,0.898989898989899
0.00542005420054201,0.00695652173913044,0.292716408268734,0.0387801204819277,0.0295467058175812,0.0596421471172962,0.0167897918065816,0.0781892287395636,0.0614746198180682,0,0,0,0,0.0283108044238586,0.123016997167139,0.066846655958443,0.118904200933541,0.103985932004689,0.000354358610914245,0.116187771466756,0.494936886614345,0.878787878787879
0.00596205962059621,0.0104347826086957,0.35578165374677,0.0336972891566265,0.0289961460818499,0.188369781312127,0.0837810611148422,0.0337860116348707,0.0352869939587529,0,0,0,0,0,0.0028328611898017,0.00205051091897064,0.307012669482107,0.231513774912075,0.00120481927710843,0.0697460741730705,0.685199392827609,0.767676767676768
0.002710027100271,0.00695652173913044,0.11781330749354,0.011671686746988,0.017434391631492,0.0099403578528827,0.00335795836131632,0.0165355761287634,0.0158333449066037,0.0392927308447937,0.0228013029315961,0.00611854684512428,0,0.00567161357406182,0.0538243626062323,0.0423772256587266,0.0168926428095132,0.074736225087925,0.000177179305457123,0.0215502839959906,0.453168151534537,0.929292929292929
0.0043360433604336,0.00521739130434783,0.309512273901809,0.131024096385542,0.0434942191227748,0.0497017892644135,0.0134318334452653,0.183488094187275,0.0918697312686619,0.0638506876227898,0.115092290988056,0.0822179732313576,0.0540016168148747,0.00283580678703091,0.143059490084986,0.100475035029562,0.0835741275839075,0.173505275498242,0.00198440822111977,0.00868693618443034,0.577411582192285,0.838383838383838
0.0010840108401084,0,0.0281007751937985,0.0079066265060241,0.00550559735731327,0.099403578528827,0.0335795836131632,0.0258236023133578,0.0405294076800222,0,0,0,0,0,0.0212464589235127,0.017087590991422,0.208268504112025,0.117233294255569,0,0.537754761109255,0.825589507775774,0.909090909090909
0.002710027100271,0,0.257671188630491,0.073230421686747,0.0389062213250138,0.099403578528827,0.0134318334452653,0.0528089500710703,0.0486455107284216,0,0,0,0,0,0.0127478753541076,0.00820204367588257,0.124916648144032,0.129835873388042,0.00134656272147413,0.181673905780154,0.693238408780373,0.898989898989899
0,0,0.0241440568475452,0.0105421686746988,0.00697375665259681,0.0099403578528827,0.00335795836131632,0.000537134094715305,0.0087010624262204,0,0,0,0,0,0,0,0.0173371860413425,0.0121629542790152,0.00070871722182849,0.0476946207818243,0.762907205602748,0.98989898989899
0.000542005420054201,0,0.200823643410853,0.0385918674698795,0.0345017434391632,0.0099403578528827,0.00335795836131632,0.118285081644778,0.0367257829317408,0.100687622789784,0.0781758957654723,0.0240917782026769,0,0.00378107571604121,0.0084985835694051,0.00683503639656881,0.0177817292731718,0.016852286049238,0.000637845499645641,0.0176244570664885,0.764781772346017,0.909090909090909
0.000542005420054201,0.00173913043478261,0.0689599483204134,0.0158132530120482,0.0100935951550743,0.0298210735586481,0.010073875083949,0.0362084586943089,0.00712228317477953,0,0,0,0,0,0,0,0.0313402978439653,0.0282825322391559,0.000425230333097094,0.25643167390578,0.76124617452417,0.96969696969697
0.0032520325203252,0.00869565217391304,0.141392118863049,0.0229668674698795,0.0176179115434025,0.0298210735586481,0.0134318334452653,0.0469618278550537,0.0307017568224429,0.238212180746562,0.125950054288817,0.044359464627151,0,0.0737309764628037,0.0169971671388102,0.011619561874167,0.0617915092242721,0.0660902696365768,0.000425230333097094,0.0152856665552957,0.437970118380784,0.929292929292929
0.0016260162601626,0.00347826086956522,0.129279715762274,0.0235316265060241,0.0211047898697009,0.0298210735586481,0.0167897918065816,0.0269271615293241,0.0566899520866606,0,0,0,0,0,0.0198300283286119,0.0143535764327945,0.0575683485218938,0.0656506447831184,0.00077958894401134,0.0365853658536585,0.473927919453812,0.919191919191919
0.002710027100271,0,0.386950904392765,0.0945030120481928,0.0592769315470729,0.099403578528827,0.010073875083949,0.0655837958874607,0.0852974099020901,0,0,0,0,0,0.0028328611898017,0.00136700727931376,0.107357190486775,0.107121922626026,0.000637845499645641,0.209238222519211,0.733979141265656,0.878787878787879
0.00704607046070461,0.0139130434782609,0.342377260981912,0.0553463855421687,0.0337676637915214,0.139165009940358,0.0503693754197448,0.0378926927201112,0.0383134504548295,0,0,0,0,0,0.0198300283286119,0.0109360582345101,0.143365192264948,0.173358733880422,0.000425230333097094,0.0598897427330438,0.443078479929208,0.838383838383838
0.337127371273713,0.944347826086957,0.441133720930233,0.0892319277108434,0.0532207744540283,0.0596421471172962,0.0638012088650101,0.0659649750571076,0.0705367682799806,0,0,0,0,0,0.0864022662889518,0.0498957656949523,0.082018226272505,0.144636576787808,0.00070871722182849,0.0394253257601069,0.473352398486973,0.737373737373737
0.0151761517615176,0.04,0.513242894056848,0.0756777108433735,0.0311983850247752,0.208747514910537,0.083948959032908,0.179788716700754,0.0219856954378168,0.00491159135559921,0.00325732899022801,0.0011472275334608,0,0.000945268929010303,0.0127478753541076,0.0150370800724514,0.317403867526117,0.337192262602579,0.000637845499645641,0.031907784831273,0.445491566678629,0.727272727272727
0.00650406504065041,0.0173913043478261,0.135174418604651,0.0180722891566265,0.0130299137456414,0.0695825049701789,0.0134318334452653,0.0467120624801345,0.0133235192000556,0,0,0,0,0,0.028328611898017,0.0177710946310789,0.13580795732385,0.0996483001172333,0.00077958894401134,0.0381724022719679,0.441263649676687,0.909090909090909
0.0043360433604336,0.00347826086956522,0.258397932816537,0.0935617469879518,0.0657001284639383,0.207256461232604,0.0466756212222968,0.327347408595175,0.123558086244011,0,0,0,0,0,0.0169263456090652,0.00816786849389973,0.247454989997777,0.244863716295428,0.000354358610914245,0.0578015369194788,0.495918526559334,0.818181818181818
0.0010840108401084,0.00173913043478261,0.0116279069767442,0.00301204819277108,0.00311983850247752,0.0397614314115308,0.0134318334452653,0.0135664951822199,0.0117652940768002,0,0,0,0,0,0.0155807365439094,0.0150370800724514,0.0626805956879306,0.0464536928487691,7.0871722182849e-05,0.587704644169729,0.823024405031239,0.96969696969697
0.000542005420054201,0,0.094234496124031,0.00432981927710843,0.00440447788585061,0.0298210735586481,0.0705171255876427,0.0187818812043045,0.00443024789945143,0,0,0,0,0,0.00424929178470255,0.00273401455862752,0.0311180262280507,0.0339976553341149,0.000425230333097094,0.378800534580688,0.81541825573905,0.97979797979798
0.0308943089430894,0.0956521739130435,0.0818798449612403,0.0190135542168675,0.0132134336575518,0.0099403578528827,0.00335795836131632,0.00810173960989894,0.0195653079647247,0,0,0,0,0,0.00991501416430595,0.0280236492259321,0.0260057790620138,0.0247655334114889,0.000141743444365698,0.0740060140327431,0.433612029324376,0.939393939393939
0.0119241192411924,0.0260869565217391,0.369024547803618,0.0758659638554217,0.046063497889521,0.119284294234592,0.0537273337810611,0.21472301574076,0.162464273314353,0,0,0,0,0,0.0580736543909348,0.0464782474966679,0.16114692153812,0.176436107854631,0.000992204110559887,0.0685766789174741,0.599012564723819,0.828282828282828
0.0205962059620596,0.0521739130434783,0.474967700258398,0.0532756024096386,0.0341347036153423,0.288270377733598,0.10073875083949,0.15864534543818,0.113280466634262,0.0540275049115914,0.0488599348534202,0.0302103250478011,0.0169765561843169,0.0293033367993194,0.0439093484419264,0.0321246710638734,0.382751722605023,0.486811254396249,0.000460666194188519,0.0131974607417307,0.452824443815379,0.717171717171717
0.0140921409214092,0.00347826086956522,0.427567829457364,0.0882906626506024,0.0438612589465957,0.308151093439364,0.275352585627938,0.129878390782668,0.108410249288244,0.0663064833005894,0.176981541802389,0.149521988527725,0.120614389652385,0.000945268929010303,0.196883852691218,0.156522333481426,0.246721493665259,0.320926143024619,0.000992204110559887,0.00559639158035416,0.486443160060361,0.676767676767677
0.002710027100271,0.00521739130434783,0.296915374677003,0.030308734939759,0.0260598274912828,0.0596421471172962,0.0201477501678979,0.0682662997635739,0.0886244010832581,0,0,0,0,0.00850742036109273,0.0325779036827195,0.0157205837121083,0.116914869971105,0.125146541617819,0,0.0538757099899766,0.439728332705506,0.878787878787879
0.0173441734417344,0.0730434782608696,0.179425064599483,0.0444277108433735,0.0376215819416407,0.198807157057654,0.0268636668905306,0.0626463809155504,0.0182054024026109,0.0294695481335953,0.0130293159609121,0.00458891013384321,0,0.0141790339351545,0.0084985835694051,0.00546802911725505,0.242276061346966,0.248241500586166,0,0.0125292348813899,0.456302979914719,0.838383838383838
0.000542005420054201,0,0.137839147286822,0.0280496987951807,0.0168838318957607,0.0397614314115308,0.0167897918065816,0.017419452645712,0.0304306645371849,0,0,0,0,0,0.0381728045325779,0.0204709340077236,0.0751944876639253,0.0599648300117233,0,0.10056799198129,0.46725793904649,0.909090909090909
0.0010840108401084,0,0.332606589147287,0.0376506024096386,0.0328500642319692,0.0894632206759443,0.010073875083949,0.0333181468596655,0.024582181792931,0,0,0,0,0,0.00141643059490085,0.000683503639656881,0.106690375639031,0.0987690504103165,0.000425230333097094,0.0455228867357167,0.776121452309997,0.868686868686869
0.0010840108401084,0.00173913043478261,0.0708171834625323,0.0126129518072289,0.00862543585979079,0.0099403578528827,0.00335795836131632,0.0020915376245215,0.0124341365182973,0.00736738703339882,0.00325732899022801,0.0011472275334608,0,0.00189053785802061,0.0184135977337111,0.00888554731553945,0.0142253834185375,0.0319460726846424,0.000460666194188519,0.0135315736719011,0.451938649732412,0.96969696969697
0,0,0.0117894056847545,0.00489457831325301,0.00458799779776106,0.0099403578528827,0.00335795836131632,0.000455990034717783,0.00328421637386293,0,0,0,0,0,0,0,0.0173371860413425,0.0121629542790152,0.000212615166548547,0.0953057133311059,0.78772771750881,0.919191919191919
0.021680216802168,0.0191304347826087,0.265907622739018,0.0521460843373494,0.0357863828225362,0.139165009940358,0.0705171255876427,0.089023346135623,0.0150956183598361,0,0,0,0,0,0.0084985835694051,0.011619561874167,0.174927761724828,0.204425556858148,0,0.0810223855663214,0.487129238114556,0.868686868686869
0.029810298102981,0,0.366844315245478,0.0557228915662651,0.0396403009726555,0.803677932405567,0.620047011417058,0.0715322492223035,0.0156561349906256,0.0416257367387033,0.0541802388707926,0.0423709369024857,0.0343654001616815,0,0.14985835694051,0.0873175899661666,0.698755278950878,0.831132766705744,0,0.0110257266956231,0.491620619788381,0.525252525252525
0.00758807588075881,0.00695652173913044,0.118378552971576,0.0662650602409639,0.0420260598274913,0.10934393638171,0.0302216252518469,0.185470780023995,0.0955911395042011,0.0294695481335953,0.0152008686210641,0.00458891013384321,0,0.00378107571604121,0.038243626062323,0.028707152865589,0.158924205378973,0.196219226260258,0,0.025643167390578,0.477124267503572,0.888888888888889
0.000542005420054201,0,0.0661337209302326,0.020519578313253,0.0150486327766563,0.0198807157057654,0.0235057085292142,0.00185681358755306,0.00875105895423929,0,0,0,0,0.000945268929010303,0.0664305949008499,0.0327398243395646,0.0292842853967548,0.0394856389214537,0.00141743444365698,0.0696625459405279,0.474260482305294,0.95959595959596
0.0037940379403794,0.00173913043478261,0.178456072351421,0.0378388554216867,0.0159662323362085,0.0298210735586481,0.0201477501678979,0.448053354000659,0.0176759947225887,0.385559921414538,0.54071661237785,0.516634799235182,0.472433306386419,0.00567161357406182,0.811614730878187,0.835924951300366,0.0671260280062236,0.115035169988277,0.000637845499645641,0.00359171399933177,0.438850117132559,0.767676767676768
0.0010840108401084,0.00173913043478261,0.16343669250646,0.0240963855421687,0.0152321526885667,0.0397614314115308,0.0167897918065816,0.0397938386721507,0.0456540518019582,0,0,0,0,0.00567161357406182,0.0876770538243626,0.0743651959946687,0.0576794843298511,0.0927242086752638,0.000283486888731396,0.0292348813899098,0.440122415226564,0.898989898989899
0.000542005420054201,0,0.101986434108527,0.0112951807228916,0.00623967700495504,0.0099403578528827,0.00335795836131632,0.00699501379646932,0.00890604819109784,0,0,0,0,0,0.00141643059490085,0.00136700727931376,0.0735719048677484,0.0218347010550996,0.000141743444365698,0.07776478449716,0.475274219469192,0.94949494949495
0.0048780487804878,0.0139130434782609,0.0291505167958656,0.0231551204819277,0.0135804734813727,0.0099403578528827,0.00335795836131632,0.115219419475604,0.0276430803416429,0,0,0,0,0,0,0,0.0173371860413425,0.0209554513481829,7.0871722182849e-05,0.104159705980621,0.784816232276874,0.96969696969697
0.0173441734417344,0.0452173913043478,0.25,0.0647590361445783,0.0436777390346853,0.0497017892644135,0.0235057085292142,0.0431820979579009,0.0380462467884175,0.0515717092337918,0.0564603691639522,0.0416826003824092,0.024090541632983,0.00756215143208243,0.0410764872521246,0.0218721164690202,0.089575461213603,0.153282532239156,0.000566973777462792,0.0292348813899098,0.586366706268097,0.808080808080808
0.013550135501355,0,0.261385658914729,0.036144578313253,0.0227564690768948,0.308648111332008,0.302887844190732,0.0836975250270051,0.0259943059509756,0.0294695481335953,0.112052117263844,0.0931166347992352,0.156822958771221,0,0.163243626062323,0.121219370493148,0.23096243609691,0.297047186400938,0.000602409638554217,0.00651520213832275,0.490169112222131,0.767676767676768
0.00867208672086721,0.0243478260869565,0.101259689922481,0.0216490963855422,0.0137639933932832,0.0397614314115308,0.010073875083949,0.1270905975409,0.100986320394417,0,0,0,0,0.00283580678703091,0.0028328611898017,0.00136700727931376,0.0791286952656146,0.0423505275498242,0.00077958894401134,0.0583027063147344,0.67384589322771,0.878787878787879
0,0,0.0260012919896641,0.00621234939759036,0.0119287942741787,0.0397614314115308,0.010073875083949,0.00512513799438008,0.0264859384764947,0.00491159135559921,0.0163409337676439,0.0137858508604207,0.0121503637833468,0,0.00424929178470255,0.00205051091897064,0.0416425872416092,0.0327447245017585,0,0.00977280320748413,0.778494417535781,0.97979797979798
0,0,0.00597545219638243,0.00602409638554217,0.00256927876674619,0.0099403578528827,0.00335795836131632,0.101130435711936,0.126118463995556,0,0,0,0,0,0,0,0.0142253834185375,0.0121629542790152,0.000637845499645641,0.30045105245573,0.811341017348101,0.97979797979798
0.00704607046070461,0.0365217391304348,0.0173611111111111,0.00244728915662651,0.0012846393833731,0.0099403578528827,0.00335795836131632,0.000144871833946796,0.00176876605791264,0,0,0,0,0,0,0,0.0177483885307846,0.0127198124267292,0.000283486888731396,0.0981456732375543,0.780230787919855,0.919191919191919
0.0010840108401084,0,0.091327519379845,0.0152484939759036,0.0139475133051936,0.0198807157057654,0.010073875083949,0.00838237931008549,0.0269703492812999,0.00736738703339882,0.00434310532030402,0.00152963671128107,0,0,0.028257790368272,0.0218379412870374,0.0838519671038009,0.0767804806565064,0.240255138199858,0.00317407283661878,2.22897353539721e-06,0
0.00704607046070461,0.00521739130434783,0.124515503875969,0.0135542168674699,0.00972655533125344,0.0397614314115308,0.0503693754197448,0.0223268870644889,0.0109925699604194,0,0,0,0,0.00283580678703091,0.00991501416430595,0.00478452547759817,0.0715714603245166,0.115474794841735,0,0.0446876044102907,0.460410978140457,0.919191919191919
0.0178861788617886,0.0747826086956522,0.121447028423773,0.0291792168674699,0.0189025509267756,0.0099403578528827,0.00335795836131632,0.0045804832306894,0.0150839525032984,0.0245579567779961,0.0152008686210641,0.00458891013384321,0,0.00661688250307212,0.028328611898017,0.0164040873517651,0.0202267170482329,0.0880715123094959,0,0.0165385900434347,0.455326689506215,0.929292929292929
0.0048780487804878,0.00173913043478261,0.259770671834625,0.0709713855421687,0.0311983850247752,0.308151093439364,0.322364002686367,0.013682075989631,0.0152028331365877,0.0736738703339882,0.144408251900109,0.0608030592734226,0.0378334680679062,0.00189053785802061,0.0637393767705382,0.0369091965414716,0.238497443876417,0.323710433763189,0.000177179305457123,0.0111092549281657,0.491742767538121,0.767676767676768
0.0222222222222222,0.0556521739130435,0.41109496124031,0.0336972891566265,0.0209212699577904,0.138667992047714,0.120718603089322,0.0233263443888487,0.0344198319561142,0.0760068762278978,0.0422366992399566,0.0148757170172084,0,0.0169675772757349,0,0,0.199644365414537,0.159407971864009,0.000496102055279943,0.0128633478115603,0.7237744546259,0.808080808080808
0.0010840108401084,0.00173913043478261,0.00524870801033592,0.000941265060240964,0.00311983850247752,0.0099403578528827,0.00335795836131632,0.00395547605636702,0.00405471842233178,0,0,0,0,0,0,0,0.0173371860413425,0.0121629542790152,0,0.533494821249582,0.83421429797364,1
0.0010840108401084,0,0.0343184754521964,0.0129894578313253,0.00844191594788034,0.10934393638171,0.0369375419744795,0.0226522549538449,0.0149750711756128,0.00491159135559921,0.00217155266015201,0.000764818355640535,0,0,0.0056657223796034,0.00273401455862752,0.189597688375195,0.115328253223916,7.0871722182849e-05,0.0253925826929502,0.808371133009538,0.858585858585859
0.0168021680216802,0.0660869565217391,0.083656330749354,0.0257906626506024,0.0214718296935217,0.158548707753479,0.0167897918065816,0.0322581283588198,0.00250260398583432,0,0,0,0,0,0,0,0.177906201378084,0.165701934349355,0.000212615166548547,0.606247911794186,0.829423342256657,0.929292929292929
0,0,0.0040374677002584,0.00169427710843373,0.00165167920719398,0.0099403578528827,0.00335795836131632,6.96651441929946e-05,0.00212485244080272,0,0,0,0,0,0,0,0.0173038452989553,0.0121409730363423,0,0.59898095556298,0.82913446728647,1
0.0043360433604336,0,0.229893410852713,0.0758659638554217,0.066801247935401,0.178926441351889,0.0503693754197448,0.100640008929805,0.10894965627387,0,0,0,0,0,0.00424929178470255,0.00341751819828441,0.196265836852634,0.175703399765533,0.000637845499645641,0.41613765452723,0.745379895104505,0.868686868686869
0.0010840108401084,0.00173913043478261,0.292797157622739,0.0513930722891566,0.0249587080198202,0.0198807157057654,0.0167897918065816,0.153395522668682,0.118269009096591,0,0,0,0,0,0.0439093484419264,0.0410102183794129,0.0348966436985997,0.0630128956623681,0.00106307583274274,0.310140327430672,0.59435534741896,0.909090909090909
0.00596205962059621,0.00695652173913044,0.297561369509044,0.0628765060240964,0.0545054138374014,0.198807157057654,0.0369375419744795,0.0689605762574064,0.0777729324352475,0.00736738703339882,0.00542888165038002,0.00152963671128107,0,0.0113432271481236,0.186968838526912,0.0915894877140221,0.213380751278062,0.313012895662368,7.0871722182849e-05,0.0343301035750084,0.481173420827974,0.808080808080808
0.0303523035230352,0.107826086956522,0.146963824289406,0.026355421686747,0.0165167920719398,0.0894632206759443,0.0604432505036938,0.126347634611069,0.0535501701270745,0.105599214145383,0.0912052117263844,0.0363288718929254,0.00485044462409054,0.00189053785802061,0.124645892351275,0.0724513858036294,0.14536563680818,0.168229777256741,0.000283486888731396,0.0415970598062145,0.483813862878006,0.828282828282828
0.0010840108401084,0.00347826086956522,0.106185400516796,0.0239081325301205,0.0172508717195816,0.0099403578528827,0.00335795836131632,0.0831766197442893,0.00860829109089647,0,0,0,0,0,0.0141643059490085,0.0109360582345101,0.0180040008890865,0.0209554513481829,0.000354358610914245,0.023972602739726,0.436476260317361,0.95959595959596
0.0124661246612466,0.0556521739130435,0.262112403100775,0.042921686746988,0.019086070838686,0.0596421471172962,0.0503693754197448,0.0613381803385172,0.0695829456287758,0,0,0,0,0,0.0141643059490085,0.00683503639656881,0.136474772171594,0.0876318874560375,0.00155917788802268,0.331022385566321,0.715953878079606,0.888888888888889
0,0,0.0229328165374677,0.0293674698795181,0.00917599559552211,0.0099403578528827,0.00335795836131632,0.0833808652806733,0.114209846538435,0,0,0,0,0,0.00424929178470255,0.00205051091897064,0.0173371860413425,0.0121629542790152,0.000496102055279943,0.105913798864016,0.77820910892325,0.97979797979798
0.00921409214092141,0.0156521739130435,0.0758236434108527,0.0222138554216867,0.0113782345384474,0.0497017892644135,0.0235057085292142,0.270606731948712,0.103823901117978,0.262278978388998,0.424755700325733,0.217151051625239,0.183629749393694,0.0103979582191133,0.178116147308782,0.167800143535764,0.135763503000667,0.182957209847597,0,0.0212161710658202,0.468655505453184,0.767676767676768
0.000542005420054201,0,0.0685562015503876,0.0208960843373494,0.00697375665259681,0.0298210735586481,0.010073875083949,0.0852903235510541,0.0145217693215749,0,0,0,0,0,0.0198300283286119,0.0191381019103927,0.0442320515670149,0.0316529894490035,0.000354358610914245,0.519963247577681,0.822643696351393,0.96969696969697
0.0016260162601626,0.00521739130434783,0.147932816537468,0.0792545180722892,0.0304643053771334,0.0397614314115308,0.0134318334452653,0.260690531992332,0.468430803416429,0,0,0,0,0.000945268929010303,0.00424929178470255,0.00410102183794129,0.0546788175150033,0.0504103165298945,0.000283486888731396,0.0484463748747077,0.466183573802428,0.888888888888889
